path,dataset,clase,split,sesion,camara,evento,duration,width,height,fps,score_prod
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_1_8__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,1,8,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_1_9__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,1,9,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_0__-corte-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,0,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_107__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,107,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_110__-Por-te-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,110,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_114__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,114,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_121__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,121,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_168__-corte-perdido.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,168,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_169__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,169,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_171__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,171,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_17__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,17,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_18__-Cuarto-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,18,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_38__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,38,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_39__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,39,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_3__-Termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,3,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_40__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,40,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_47__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,47,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_48__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,48,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_49__-La-parte-termina..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,49,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_4__-Corte-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,4,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_51__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,51,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_59__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,59,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_69__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,69,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_6__-Corte,-termino.-Eh,-Jose,--vale_--Puedes-decir-a-Pedro-que-estoy-grabando_--Si_-Ahora..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,6,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_82__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,82,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_84__-corte-termina.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,84,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_87__--Gracias-por-ver-el-video-.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,87,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_8__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,8,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_2_9__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,2,9,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_100__-corte-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,100,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_101__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,101,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_104__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,104,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_105__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,105,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_113__-Por-te-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,113,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_121__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,121,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_127__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,127,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_132__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,132,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_13__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,13,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_144__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,144,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_147__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,147,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_14__-Por-este-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,14,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_15__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,15,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_166__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,166,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_167__-Este-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,167,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_19__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,19,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_1__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,1,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_20__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,20,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_22__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,22,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_23__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,23,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_28__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,28,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_29__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,29,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_2__-Corte.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,2,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_30__-corte-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,30,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_31__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,31,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_32__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,32,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_33__-Corte-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,33,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_53__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,53,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_5__-Perce,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,5,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_72__-El-corte-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,72,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_76__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,76,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_79__--Gracias-por-ver-el-video-.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,79,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_7__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,7,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_80__-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,80,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_94__-Por-que-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,94,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_98__-y-y-y-y-y-y-y-y-y-y-y-y-y-y.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,98,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_99__-Corte-y-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,3,99,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_100__-corte-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,100,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_101__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,101,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_104__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,104,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_105__-corte-y-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,105,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_10__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,10,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_118__-Porque-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,118,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_119__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,119,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_127__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,127,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_12__-Corte-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,12,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_130__-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,130,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_134__-corte-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,134,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_13__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,13,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_14__-Por-este-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,14,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_152__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,152,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_153__-corte-termino.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,153,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_158__-Porque-termino..mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,158,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_15__-Corte,-termino..mp4",todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,15,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_168__-corte-perdido.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,168,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_4_169__.mp4,todo_showroom,no_obvio_eval,test,ROBO_JOSE_2_2024-12-20_12-37-49,4,169,4.0,1920,1080,25.0,
