npy,label,split,marco,x0,y0,x1,y1,fps,dataset_tipo,clip_origen
"L12__dia__accion___12___MIGUEL1testcamara_3_16__Corte,-dejar_MIGUEL3.npy",12,train,1.053,553,140,965,552,25,dia,"accion___12___MIGUEL1testcamara_3_16__Corte,-dejar_MIGUEL3.mp4"
"L11__ainhoa__accion___11___OCT09_t4_593__-Corte,-agarra.__metadata-informacion.-Zona-norte-3.-Robo-bolso..npy",11,train,1.011,782,137,1008,363,25,ainhoa,"accion___11___OCT09_t4_593__-Corte,-agarra.__metadata-informacion.-Zona-norte-3.-Robo-bolso..mp4"
L02__dia__accion___2___JUAN15ABRILtestcamara_3_61__Corte-dejar._AINHOA3.npy,2,val,1.07,998,166,1490,658,25,dia,accion___2___JUAN15ABRILtestcamara_3_61__Corte-dejar._AINHOA3.mp4
L11__dia__accion___9___JUAN15ABRILtestcamara_4_111__Corte-topar_JOSE2.npy,11,train,1.06,112,298,565,751,25,dia,accion___9___JUAN15ABRILtestcamara_4_111__Corte-topar_JOSE2.mp4
"L42__ainhoa__accion___42___gafast2_103__-Corte,-quitar..npy",42,train,1.09,737,177,1021,461,25,ainhoa,"accion___42___gafast2_103__-Corte,-quitar..mp4"
"L11__dia__accion___11___MIGUEL1testcamara_4_465__Corte,-agarrar_MIGUEL4.npy",11,train,1.047,293,342,765,814,25,dia,"accion___11___MIGUEL1testcamara_4_465__Corte,-agarrar_MIGUEL4.mp4"
L48__todo_showroom__accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_3_147__.npy,48,val,1.045,1127,356,1764,993,25,todo_showroom,accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_3_147__.mp4
"L31__ainhoa__accion___31___zapatot3_83__-Corte,-quitar.npy",31,train,1.037,725,166,1067,508,25,ainhoa,"accion___31___zapatot3_83__-Corte,-quitar.mp4"
"L02__dia__accion___2___JUAN15ABRILtestcamara_2_71__Corte,-dejar-carrito._JUAN7.npy",2,train,1.047,1011,135,1230,354,25,dia,"accion___2___JUAN15ABRILtestcamara_2_71__Corte,-dejar-carrito._JUAN7.mp4"
"L10__ainhoa__accion___10___OCT10_bolsost4_368__-Corte,-sostengo.__metadata-informacion.-Zona-norte-2.-Robo-bolso..npy",10,train,1.07,443,184,713,454,25,ainhoa,"accion___10___OCT10_bolsost4_368__-Corte,-sostengo.__metadata-informacion.-Zona-norte-2.-Robo-bolso..mp4"
L33__ainhoa__accion___33___bailart2_13__-bailar..npy,33,val,1.082,795,181,1112,498,25,ainhoa,accion___33___bailart2_13__-bailar..mp4
"L01__ainhoa__accion___1___SEP30_t2_816__-corte,-agarro.__metadata-informacion-Zona-norte-4-Objeto-camiseta-Categoria-textil-Robo-bolso.npy",1,train,1.056,634,205,895,466,25,ainhoa,"accion___1___SEP30_t2_816__-corte,-agarro.__metadata-informacion-Zona-norte-4-Objeto-camiseta-Categoria-textil-Robo-bolso.mp4"
L47__dia__accion___42___MIGUEL1testcamara_1_436__Corte-caminar_MIGUEL4.npy,47,train,1.062,783,72,1087,376,25,dia,accion___42___MIGUEL1testcamara_1_436__Corte-caminar_MIGUEL4.mp4
"L14__dia__accion___14___MIGUEL1testcamara_3_219__Corte,-guardar_MIGUEL3.npy",14,train,1.05,786,439,1408,1061,25,dia,"accion___14___MIGUEL1testcamara_3_219__Corte,-guardar_MIGUEL3.mp4"
"L47__dia__accion___42___MIGUEL1testcamara_3_364__Corte,-caminar_MIGUEL2.npy",47,train,1.061,642,75,1416,849,25,dia,"accion___42___MIGUEL1testcamara_3_364__Corte,-caminar_MIGUEL2.mp4"
L27__ainhoa__accion___27___saludart1_77__-Corte-Saludar.npy,27,val,1.057,676,99,1003,426,25,ainhoa,accion___27___saludart1_77__-Corte-Saludar.mp4
"L04__todo_showroom__accion___4___showroom_ROBO_JOSE_1_2024-12-16_13-02-13_obvio_testTOMA_DE_DATOS_4_74__-Corte,-termino..npy",4,train,1.099,419,116,728,425,25,todo_showroom,"accion___4___showroom_ROBO_JOSE_1_2024-12-16_13-02-13_obvio_testTOMA_DE_DATOS_4_74__-Corte,-termino..mp4"
L02__dia__accion___2___JUAN15ABRILtestcamara_2_121__Corte-dejar-carrito._JUAN11.npy,2,train,1.06,772,304,953,485,25,dia,accion___2___JUAN15ABRILtestcamara_2_121__Corte-dejar-carrito._JUAN11.mp4
L48__todo_showroom__accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_4_313__.npy,48,train,1.042,392,163,715,486,25,todo_showroom,accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_4_313__.mp4
"L10__ainhoa__accion___10___OCT04_primera_t3_1442__-Corte,-sostengo.__metadata-informacion.-Zona-norte-1.-Robo-abrigo..npy",10,train,1.017,530,113,777,360,25,ainhoa,"accion___10___OCT04_primera_t3_1442__-Corte,-sostengo.__metadata-informacion.-Zona-norte-1.-Robo-abrigo..mp4"
L12__ainhoa__accion___12___OCT10_bolsost3_410__-dejo.__metadata-informacion.-Zona-norte-2.-Robo-bolso..npy,12,train,1.027,498,158,802,462,25,ainhoa,accion___12___OCT10_bolsost3_410__-dejo.__metadata-informacion.-Zona-norte-2.-Robo-bolso..mp4
"L47__dia__accion___47___JUAN15ABRILtestcamara_4_63__Corte,-empujo,-empujo._JUAN7.npy",47,train,1.057,466,45,823,402,25,dia,"accion___47___JUAN15ABRILtestcamara_4_63__Corte,-empujo,-empujo._JUAN7.mp4"
"L30__ainhoa__accion___30___zapatot3_13__-Corte,-poner..npy",30,train,1.024,778,77,1021,320,25,ainhoa,"accion___30___zapatot3_13__-Corte,-poner..mp4"
L28__ainhoa__accion___28___sentarset4_70__-Corte-arriba..npy,28,val,1.035,624,238,960,574,25,ainhoa,accion___28___sentarset4_70__-Corte-arriba..mp4
L10__ainhoa__accion___10___OCT03_primera_t3_489__-Corte-sostengo.__metadata-informacion.-Zona-Sur-1.-Robo-bolso..npy,10,val,1.048,1241,580,1645,984,25,ainhoa,accion___10___OCT03_primera_t3_489__-Corte-sostengo.__metadata-informacion.-Zona-Sur-1.-Robo-bolso..mp4
L47__dia__accion___42___MIGUEL1testcamara_3_383__Corte-camino_JOSESEC3.npy,47,train,1.056,688,86,1136,534,25,dia,accion___42___MIGUEL1testcamara_3_383__Corte-camino_JOSESEC3.mp4
L29__ainhoa__accion___29___sentarset2_122__-corte-abajo.npy,29,train,1.064,866,270,1204,608,25,ainhoa,accion___29___sentarset2_122__-corte-abajo.mp4
L11__ainhoa__accion___11___OCT03_primera_t4_166__-Corte-agarro.__metadata-informacion.-Zona-Sur-1.-Robo-abrigo..npy,11,train,1.015,680,567,1123,1010,25,ainhoa,accion___11___OCT03_primera_t4_166__-Corte-agarro.__metadata-informacion.-Zona-Sur-1.-Robo-abrigo..mp4
L11__dia__accion___9___MIGUEL1testcamara_4_190__Corte-topar_ainhoa5.npy,11,train,1.001,179,385,474,680,25,dia,accion___9___MIGUEL1testcamara_4_190__Corte-topar_ainhoa5.mp4
"L11__ainhoa__accion___11___OCT10_bolsost1_299__-Corte,-agarro.__metadata-informacion..npy",11,train,1.077,904,154,1126,376,25,ainhoa,"accion___11___OCT10_bolsost1_299__-Corte,-agarro.__metadata-informacion..mp4"
"L38__ainhoa__accion___38___chaquetat1_32__-Corte,-poner.npy",38,train,1.019,808,114,1045,351,25,ainhoa,"accion___38___chaquetat1_32__-Corte,-poner.mp4"
L47__dia__accion___42___MIGUEL1testcamara_1_227__Corte-camino_JOSESEC3.npy,47,train,1.076,772,91,1060,379,25,dia,accion___42___MIGUEL1testcamara_1_227__Corte-camino_JOSESEC3.mp4
L14__ainhoa__accion___14___OCT10_bolsillost3_455__-Corte-guardo.-Corte-sagrado..npy,14,train,1.031,532,108,786,362,25,ainhoa,accion___14___OCT10_bolsillost3_455__-Corte-guardo.-Corte-sagrado..mp4
L02__ainhoa__accion___2___OCT01_primera_t4_7__-Te-dejo.__metadata-informacion-Zona-norte-4-Objeto-Camiseta-Categoria-textil-Robo-bolsillo.npy,2,train,1.078,783,120,1030,367,25,ainhoa,accion___2___OCT01_primera_t4_7__-Te-dejo.__metadata-informacion-Zona-norte-4-Objeto-Camiseta-Categoria-textil-Robo-bolsillo.mp4
L02__dia__accion___2___JUAN15ABRILtestcamara_4_165__Corte-carrito._JUAN10.npy,2,train,1.081,243,186,770,713,25,dia,accion___2___JUAN15ABRILtestcamara_4_165__Corte-carrito._JUAN10.mp4
"L02__dia__accion___2___JUAN15ABRILtestcamara_4_116__Corte,-dejar-carrito._JUAN5.npy",2,train,1.014,242,244,650,652,25,dia,"accion___2___JUAN15ABRILtestcamara_4_116__Corte,-dejar-carrito._JUAN5.mp4"
"L01__dia__accion___1___MIGUEL1testcamara_1_212__Corte,-agarrar._MIGUEL2.npy",1,train,1.042,669,160,981,472,25,dia,"accion___1___MIGUEL1testcamara_1_212__Corte,-agarrar._MIGUEL2.mp4"
L11__dia__accion___9___JUAN15ABRILtestcamara_1_151__Corte-topar_JUAN13.npy,11,train,1.011,1106,357,1618,869,25,dia,accion___9___JUAN15ABRILtestcamara_1_151__Corte-topar_JUAN13.mp4
"L04__todo_showroom__accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_4_276__-Corte,-termino..npy",4,train,1.012,353,126,729,502,25,todo_showroom,"accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_4_276__-Corte,-termino..mp4"
L47__dia__accion___42___MIGUEL1testcamara_1_176__corte-caminar_MIGUEL5.npy,47,train,1.088,642,74,950,382,25,dia,accion___42___MIGUEL1testcamara_1_176__corte-caminar_MIGUEL5.mp4
"L37__ainhoa__accion___37___botellat4_39__-Corte,-cerrar..npy",37,train,1.039,632,147,1092,607,25,ainhoa,"accion___37___botellat4_39__-Corte,-cerrar..mp4"
L03__dia__accion___3___JUAN15ABRILtestcamara_3_87__Corte-sacar_JOSE2.npy,3,train,1.069,415,103,973,661,25,dia,accion___3___JUAN15ABRILtestcamara_3_87__Corte-sacar_JOSE2.mp4
L43__ainhoa__accion___43___llamart3_89__-corte-llamar.npy,43,train,1.06,532,75,1537,1080,25,ainhoa,accion___43___llamart3_89__-corte-llamar.mp4
"L12__dia__accion___12___MIGUEL1testcamara_3_4__Corte,-carrito_JOSESEC3.npy",12,train,1.017,803,198,1226,621,25,dia,"accion___12___MIGUEL1testcamara_3_4__Corte,-carrito_JOSESEC3.mp4"
"L12__ainhoa__accion___12___OCT10_bolsost1_122__-corte,-dejo-corte,-termino__metadata-informacion,-zona-sur-4.-Robo-bolso..npy",12,train,1.058,633,114,835,316,25,ainhoa,"accion___12___OCT10_bolsost1_122__-corte,-dejo-corte,-termino__metadata-informacion,-zona-sur-4.-Robo-bolso..mp4"
"L14__dia__accion___14___MIGUEL1testcamara_1_242__Corte,-guardo_JOSESEC3.npy",14,train,1.054,808,103,1053,348,25,dia,"accion___14___MIGUEL1testcamara_1_242__Corte,-guardo_JOSESEC3.mp4"
L14__ainhoa__accion___14___OCT03_primera_t2_553__-Corte-guardo.__metadata-informacion.-Zona-sur-3.-Robo-bolso..npy,14,train,1.018,1008,176,1194,362,25,ainhoa,accion___14___OCT03_primera_t2_553__-Corte-guardo.__metadata-informacion.-Zona-sur-3.-Robo-bolso..mp4
"L27__ainhoa__accion___27___saludart2_29__-Corte,-saludar..npy",27,train,1.092,741,181,1187,627,25,ainhoa,"accion___27___saludart2_29__-Corte,-saludar..mp4"
"L11__dia__accion___9___JUAN15ABRILtestcamara_3_46__Corte,-topar._JUAN6.npy",11,val,1.049,389,236,900,747,25,dia,"accion___9___JUAN15ABRILtestcamara_3_46__Corte,-topar._JUAN6.mp4"
L46__dia__accion___46___JUAN15ABRILtestcamara_3_239__Corte-dar-vueltas_JOSE2.npy,46,train,1.029,683,53,1027,397,25,dia,accion___46___JUAN15ABRILtestcamara_3_239__Corte-dar-vueltas_JOSE2.mp4
L01__ainhoa__accion___1___OCT01_primera_t2_322__-Corte-agarro.__metadata-informacion-Zona-norte-2-Objeto-camiseta-Categoria-textil-Robo-bolsillo.npy,1,train,1.028,976,235,1236,495,25,ainhoa,accion___1___OCT01_primera_t2_322__-Corte-agarro.__metadata-informacion-Zona-norte-2-Objeto-camiseta-Categoria-textil-Robo-bolsillo.mp4
L26__ainhoa__accion___26___saltar2t3_35__-Corte-Soldado.npy,26,val,1.072,583,232,1374,1023,25,ainhoa,accion___26___saltar2t3_35__-Corte-Soldado.mp4
L13__dia__accion___13___MIGUEL1testcamara_3_393__Corte-saco_JOSESEC3.npy,13,train,1.085,428,203,891,666,25,dia,accion___13___MIGUEL1testcamara_3_393__Corte-saco_JOSESEC3.mp4
"L41__ainhoa__accion___41___gafast4_20__-Corte,-poner.npy",41,train,1.034,221,341,606,726,25,ainhoa,"accion___41___gafast4_20__-Corte,-poner.mp4"
"L12__ainhoa__accion___12___OCT10_bolsost2_439__-Corte,-dejo.__metadata-informacion.-Zona-norte-1.-Robo-bolso..npy",12,train,1.01,952,293,1255,596,25,ainhoa,"accion___12___OCT10_bolsost2_439__-Corte,-dejo.__metadata-informacion.-Zona-norte-1.-Robo-bolso..mp4"
L04__todo_showroom__accion___4___showroom_ROBO_BONI_3_2024-12-18_09-06-24_obvio_testTOMA_DE_DATOS_2_290__-Corto.-Termino..npy,4,val,1.063,1009,147,1240,378,25,todo_showroom,accion___4___showroom_ROBO_BONI_3_2024-12-18_09-06-24_obvio_testTOMA_DE_DATOS_2_290__-Corto.-Termino..mp4
L10__ainhoa__accion___10___OCT09_t4_244__-Corte-Sostengo__metadata-informacion.-Zona-sur-4.-Robo-bolso..npy,10,train,1.09,632,359,1051,778,25,ainhoa,accion___10___OCT09_t4_244__-Corte-Sostengo__metadata-informacion.-Zona-sur-4.-Robo-bolso..mp4
L48__doblar_sobreponer__02-14-15-44-44 camara 1 - 44-322.npy,48,train,1.018,965,142,1168,345,8,doblar_sobreponer,02-14-15-44-44 camara 1 - 44-322.mp4
L02__dia__accion___2___JUAN15ABRILtestcamara_2_32__Corte-dejar._JUAN10.npy,2,train,1.056,983,134,1238,389,25,dia,accion___2___JUAN15ABRILtestcamara_2_32__Corte-dejar._JUAN10.mp4
L42__ainhoa__accion___42___gafast4_1__-corte-extra.npy,42,train,1.083,427,217,734,524,25,ainhoa,accion___42___gafast4_1__-corte-extra.mp4
"L01__dia__accion___1___MIGUEL1testcamara_3_247__Corte,-agarrar_MIGUEL2.npy",1,train,1.084,845,141,1244,540,25,dia,"accion___1___MIGUEL1testcamara_3_247__Corte,-agarrar_MIGUEL2.mp4"
L02__dia__accion___2___JUAN15ABRILtestcamara_2_157__Corte-dejar._JUAN10.npy,2,train,1.005,917,151,1175,409,25,dia,accion___2___JUAN15ABRILtestcamara_2_157__Corte-dejar._JUAN10.mp4
L11__ainhoa__accion___11___OCT04_primera_t2_799__-Corte--Agarro__metadata-informacion.-Zona-norte-2.-Robo-abrigo..npy,11,val,1.048,995,240,1260,505,25,ainhoa,accion___11___OCT04_primera_t2_799__-Corte--Agarro__metadata-informacion.-Zona-norte-2.-Robo-abrigo..mp4
L12__ainhoa__accion___12___OCT10_bolsillost2_208__-Te-dejo..npy,12,val,1.054,819,131,989,301,25,ainhoa,accion___12___OCT10_bolsillost2_208__-Te-dejo..mp4
"L12__ainhoa__accion___12___OCT10_bolsost2_172__-Corte,-dejo.-Corte,-termino.__metadata-informacion.-Zona-Sur-1.-Robo-bolso..npy",12,train,1.005,1038,154,1207,323,25,ainhoa,"accion___12___OCT10_bolsost2_172__-Corte,-dejo.-Corte,-termino.__metadata-informacion.-Zona-Sur-1.-Robo-bolso..mp4"
L13__ainhoa__accion___13___OCT04_primera_t1_83__-Corte-Saco__metadata-informacion.-Zona-norte-4.-Robo-abrigo..npy,13,train,1.042,615,190,878,453,25,ainhoa,accion___13___OCT04_primera_t1_83__-Corte-Saco__metadata-informacion.-Zona-norte-4.-Robo-abrigo..mp4
L12__dia__accion___12___MIGUEL1testcamara_1_88__Corte-carrito_JOSESEC3.npy,12,val,1.045,706,107,951,352,25,dia,accion___12___MIGUEL1testcamara_1_88__Corte-carrito_JOSESEC3.mp4
L13__ainhoa__accion___13___OCT04_primera_t3_1188__-Corte-saco__metadata-informacion.-Zona-sur-4.-Robo-abrigo..npy,13,val,1.093,1075,336,1488,749,25,ainhoa,accion___13___OCT04_primera_t3_1188__-Corte-saco__metadata-informacion.-Zona-sur-4.-Robo-abrigo..mp4
"L04__ainhoa__accion___4___obvio_OCT01_primera_t2_1257__-Corte,-guardo.__metadata-informacion-Zona-sur-3-Objeto-blusa-Categoria-textil-Robo-bolsillo.npy",4,train,1.063,1019,151,1189,321,25,ainhoa,"accion___4___obvio_OCT01_primera_t2_1257__-Corte,-guardo.__metadata-informacion-Zona-sur-3-Objeto-blusa-Categoria-textil-Robo-bolsillo.mp4"
"L01__ainhoa__accion___1___OCT01_primera_t2_337__-Corte,-agarro.__metadata-informacion-Zona-norte-1-Objeto-camiseta-Categoria-textil-Probo-bolsillo.npy",1,train,1.01,981,236,1247,502,25,ainhoa,"accion___1___OCT01_primera_t2_337__-Corte,-agarro.__metadata-informacion-Zona-norte-1-Objeto-camiseta-Categoria-textil-Probo-bolsillo.mp4"
L10__ainhoa__accion___10___OCT10_bolsillost2_286__-te-sostengo..npy,10,train,1.021,1015,179,1201,365,25,ainhoa,accion___10___OCT10_bolsillost2_286__-te-sostengo..mp4
L48__dia_guardar__accion___4___no_obvioJUAN15ABRILtestcamara_2_122__Corte-guardar_JOSE2.npy,48,train,1.047,875,188,1297,610,25,dia_guardar,accion___4___no_obvioJUAN15ABRILtestcamara_2_122__Corte-guardar_JOSE2.mp4
"L47__dia__accion___42___MIGUEL1testcamara_3_215__Corte,-camino_JOSESEC3.npy",47,train,1.081,499,113,1032,646,25,dia,"accion___42___MIGUEL1testcamara_3_215__Corte,-camino_JOSESEC3.mp4"
"L03__ainhoa__accion___3___SEP30_t1_221__-Corte-sacos.__metadata-informacion,-zona-sur-3-Objeto-blusa,-categoria-textil-Robo-abrigo.npy",3,train,1.064,834,116,1030,312,25,ainhoa,"accion___3___SEP30_t1_221__-Corte-sacos.__metadata-informacion,-zona-sur-3-Objeto-blusa,-categoria-textil-Robo-abrigo.mp4"
L11__ainhoa__accion___11___OCT10_abrigost4_163__-Corte-inicio-Corte-agarro__metadata-informacion.-Zona-sur-4.-Robo-abrigo..npy,11,train,1.095,662,325,1100,763,25,ainhoa,accion___11___OCT10_abrigost4_163__-Corte-inicio-Corte-agarro__metadata-informacion.-Zona-sur-4.-Robo-abrigo..mp4
L14__ainhoa__accion___14___OCT04_primera_t3_899__-guardo.__metadata-informacion.-Sola-Centro-1.-Robo-abrigo..npy,14,val,1.095,496,257,869,630,25,ainhoa,accion___14___OCT04_primera_t3_899__-guardo.__metadata-informacion.-Sola-Centro-1.-Robo-abrigo..mp4
"L13__ainhoa__accion___13___OCT09_t3_49__-Corte,-saco.__metadata-informacion.npy",13,train,1.056,843,81,1093,331,25,ainhoa,"accion___13___OCT09_t3_49__-Corte,-saco.__metadata-informacion.mp4"
L10__ainhoa__accion___10___OCT04_primera_t4_1206__-Sostenmelo.__metadata-informacion.-Zona-centro-2.-Robo-abrigo..npy,10,train,1.078,695,227,1033,565,25,ainhoa,accion___10___OCT04_primera_t4_1206__-Sostenmelo.__metadata-informacion.-Zona-centro-2.-Robo-abrigo..mp4
L12__dia__accion___12___MIGUEL1testcamara_1_204__corte-dejar_MIGUEL3.npy,12,train,1.079,859,74,1072,287,25,dia,accion___12___MIGUEL1testcamara_1_204__corte-dejar_MIGUEL3.mp4
"L02__ainhoa__accion___2___SEP30_t3_63__-Corte,-dejo.__metadata-informacion-Zona-sur-3-Objeto-Camisa-Categoria-textil-Robo-Buelso.npy",2,train,1.019,911,129,1202,420,25,ainhoa,"accion___2___SEP30_t3_63__-Corte,-dejo.__metadata-informacion-Zona-sur-3-Objeto-Camisa-Categoria-textil-Robo-Buelso.mp4"
L03__ainhoa__accion___3___OCT01_primera_t1_1168__-Corte-saco__metadata-informacion-Zona-centro-2-Objeto-camisa-Categoria-textil-Robo-bolsillo.npy,3,train,1.023,635,151,858,374,25,ainhoa,accion___3___OCT01_primera_t1_1168__-Corte-saco__metadata-informacion-Zona-centro-2-Objeto-camisa-Categoria-textil-Robo-bolsillo.mp4
"L04__ainhoa__accion___4___obvio_SEP26_primera_t4_96__-corte-guardo.__metadata-informacion,-zona-centro-2-Objeto-gorra-Categoria-textil-Robo-abrigo.npy",4,train,1.096,644,243,1003,602,25,ainhoa,"accion___4___obvio_SEP26_primera_t4_96__-corte-guardo.__metadata-informacion,-zona-centro-2-Objeto-gorra-Categoria-textil-Robo-abrigo.mp4"
L48__doblar_sobreponer__02-13-22-32-34 camara 1 - 34-295.npy,48,train,1.051,997,152,1221,376,8,doblar_sobreponer,02-13-22-32-34 camara 1 - 34-295.mp4
L46__dia__accion___46___JUAN15ABRILtestcamara_2_238__Corte-dar-vueltas_JOSE2.npy,46,train,1.054,795,105,1103,413,25,dia,accion___46___JUAN15ABRILtestcamara_2_238__Corte-dar-vueltas_JOSE2.mp4
"L01__dia__accion___1___JUAN15ABRILtestcamara_1_65__Corte,-agarrar._JUAN11.npy",1,train,1.068,911,183,1316,588,25,dia,"accion___1___JUAN15ABRILtestcamara_1_65__Corte,-agarrar._JUAN11.mp4"
L04__todo_showroom__accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_1_38__-corto-termino.npy,4,train,1.06,957,184,1310,537,25,todo_showroom,accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_1_38__-corto-termino.mp4
"L12__ainhoa__accion___12___OCT04_primera_t3_120__-Corte,-dejo.__metadata-informacion.-Zona-norte-4.-Robo-abrigo..npy",12,train,1.018,930,133,1209,412,25,ainhoa,"accion___12___OCT04_primera_t3_120__-Corte,-dejo.__metadata-informacion.-Zona-norte-4.-Robo-abrigo..mp4"
"L02__ainhoa__accion___2___OCT01_primera_t3_963__-Corte,-dejo.__metadata-informacion-Zona-Sur-3-Objeto-Camisa-Categoria-Textil-Robo-bolsillo.npy",2,train,1.089,452,394,926,868,25,ainhoa,"accion___2___OCT01_primera_t3_963__-Corte,-dejo.__metadata-informacion-Zona-Sur-3-Objeto-Camisa-Categoria-Textil-Robo-bolsillo.mp4"
"L12__dia__accion___12___MIGUEL1testcamara_4_339__Corte,-carrito_MIGUEL3.npy",12,val,1.084,654,108,958,412,25,dia,"accion___12___MIGUEL1testcamara_4_339__Corte,-carrito_MIGUEL3.mp4"
"L02__dia__accion___2___MIGUEL1testcamara_4_333__corte,-dejo_JOSESEC1.npy",2,val,1.054,203,288,632,717,25,dia,"accion___2___MIGUEL1testcamara_4_333__corte,-dejo_JOSESEC1.mp4"
"L11__ainhoa__accion___11___OCT04_primera_t4_194__-Corte,-agarro.__metadata-informacion.-Zona-centro-2.-Robo-abrigo..npy",11,train,1.001,764,232,1086,554,25,ainhoa,"accion___11___OCT04_primera_t4_194__-Corte,-agarro.__metadata-informacion.-Zona-centro-2.-Robo-abrigo..mp4"
"L04__todo_showroom__accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_2_451__-corte,-termino.npy",4,train,1.022,1005,168,1273,436,25,todo_showroom,"accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_2_451__-corte,-termino.mp4"
L01__ainhoa__accion___1___OCT01_primera_t1_1050__-Corte-agarro__metadata-informacion-Zona-norte-2-Objeto-sujetador-Categoria-textil-Robo-bolsillo.npy,1,train,1.098,937,183,1203,449,25,ainhoa,accion___1___OCT01_primera_t1_1050__-Corte-agarro__metadata-informacion-Zona-norte-2-Objeto-sujetador-Categoria-textil-Robo-bolsillo.mp4
L12__dia__accion___12___MIGUEL1testcamara_4_382__Corte-carrito._MIGUEL5.npy,12,train,1.047,443,322,893,772,25,dia,accion___12___MIGUEL1testcamara_4_382__Corte-carrito._MIGUEL5.mp4
L04__todo_showroom__accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_4_54__-corto-termino.npy,4,train,1.075,346,120,763,537,25,todo_showroom,accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_4_54__-corto-termino.mp4
L01__dia__accion___1___JUAN15ABRILtestcamara_1_126__Corte-tomar._JOSE2.npy,1,train,1.013,665,84,873,292,25,dia,accion___1___JUAN15ABRILtestcamara_1_126__Corte-tomar._JOSE2.mp4
"L04__todo_showroom__accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_2_360__-corto,-termino.npy",4,train,1.001,788,116,1019,347,25,todo_showroom,"accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_2_360__-corto,-termino.mp4"
"L48__ainhoa__accion___4___no_obvio_SEP26_primera_t4_1086__-Corte,-guardo.__metadata-informacion-Zona-sur-3-Objeto-blusa-Categoria-textil-Robo-bolso.npy",48,train,1.089,204,409,610,815,25,ainhoa,"accion___4___no_obvio_SEP26_primera_t4_1086__-Corte,-guardo.__metadata-informacion-Zona-sur-3-Objeto-blusa-Categoria-textil-Robo-bolso.mp4"
L03__ainhoa__accion___3___SEP26_primera_t1_397__-Corte-saco.__metadata-informacion-Zona-sur-3-Objeto-cinturon-Categoria-textil-Robo-bolso-Corte-inicio.npy,3,val,1.095,569,160,880,471,25,ainhoa,accion___3___SEP26_primera_t1_397__-Corte-saco.__metadata-informacion-Zona-sur-3-Objeto-cinturon-Categoria-textil-Robo-bolso-Corte-inicio.mp4
